1736781514.8506076,0
1736781514.86104,0
1736781514.8741705,0
1736781514.8848822,0
1736781514.8960242,0
1736781514.9064932,0
1736781514.91683,0
1736781514.9272435,0
1736781514.9374537,0
1736781514.94762,0
1736781514.9577827,0
1736781514.967949,0
1736781514.9781117,0
1736781514.9882708,0
1736781514.9984322,0
1736781515.0085933,0
1736781515.0187576,0
1736781515.0289178,0
1736781515.0390763,0
1736781515.0492013,0
1736781515.0593603,0
1736781515.0695484,0
1736781515.0797074,0
1736781515.089888,0
1736781515.10008,0
1736781515.1102397,0
1736781515.1204033,0
1736781515.1305695,0
1736781515.1407354,0
1736781515.1509063,0
1736781515.1610684,0
1736781515.1712286,0
1736781515.1813886,0
1736781515.1915298,0
1736781515.2016914,0
1736781515.2118518,0
1736781515.2220106,0
1736781515.2321723,0
1736781515.2423615,0
1736781515.2525244,0
1736781515.2626896,0
1736781515.2728717,0
1736781515.2830312,0
1736781515.2931907,0
1736781515.3035865,0
1736781515.3137774,0
1736781515.323949,0
1736781515.3342576,0
1736781515.344446,0
1736781515.3546135,0
1736781515.36478,0
1736781515.3749533,0
1736781515.385118,0
1736781515.395329,0
1736781515.4054935,0
1736781515.4156568,0
1736781515.42582,0
1736781515.4359832,0
1736781515.4461465,0
1736781515.4563096,0
1736781515.466473,0
1736781515.4766774,0
1736781515.4869056,0
1736781515.497068,0
1736781515.5072293,0
1736781515.5173926,0
1736781515.527554,0
1736781515.5377455,0
1736781515.5479076,0
1736781515.5580695,0
1736781515.5682614,0
1736781515.5784247,0
1736781515.588587,0
1736781515.5987473,0
1736781515.6089091,0
1736781515.6190705,0
1736781515.6292322,0
1736781515.6393938,0
1736781515.6495724,0
1736781515.6597388,0
1736781515.6699,0
1736781515.68006,0
1736781515.69022,0
1736781515.7004056,0
1736781515.7107174,0
1736781515.7208803,0
1736781515.7310638,0
1736781515.741227,0
1736781515.7513878,0
1736781515.7615526,0
1736781515.771714,0
1736781515.7818956,0
1736781515.7920568,0
1736781515.8022168,0
1736781515.8124385,0
1736781515.8226008,0
1736781515.8327627,0
1736781515.8429239,0
1736781515.8530846,0
1736781515.8632631,0
1736781515.8734608,0
1736781515.8836231,0
1736781515.893784,0
1736781515.904004,0
1736781515.9141665,0
1736781515.92433,0
1736781515.9344912,0
1736781515.9446523,0
1736781515.9548128,0
1736781515.9650333,0
1736781515.9751954,0
1736781515.985358,0
1736781515.995569,0
1736781516.005731,0
1736781516.015917,0
1736781516.026078,0
1736781516.036239,0
1736781516.0464847,0
1736781516.056647,0
1736781516.0668068,0
1736781516.0769677,0
1736781516.087138,0
1736781516.097304,0
1736781516.1075046,0
1736781516.117667,0
1736781516.1278281,0
1736781516.1380744,0
1736781516.1482384,0
1736781516.1584005,0
1736781516.1685615,0
1736781516.1787229,0
1736781516.1889622,0
1736781516.199125,0
1736781516.209287,0
1736781516.219448,0
1736781516.2296085,0
1736781516.239774,0
1736781516.249965,0
1736781516.2601278,0
1736781516.2702892,0
1736781516.280457,0
1736781516.2906187,0
1736781516.3007836,0
1736781516.3109674,0
1736781516.3211281,0
1736781516.3313394,0
1736781516.3415017,0
1736781516.3516874,0
1736781516.3618577,0
1736781516.3720894,0
1736781516.3823035,0
1736781516.3924723,0
1736781516.4026372,0
1736781516.4128015,0
1736781516.4229636,0
1736781516.43317,0
1736781516.443352,0
1736781516.4535146,0
1736781516.4636765,0
1736781516.4738371,0
1736781516.4839973,0
1736781516.4941926,0
1736781516.5043535,0
1736781516.5145152,0
1736781516.5247152,0
1736781516.534876,0
1736781516.5450358,0
1736781516.5551956,0
1736781516.5653572,0
1736781516.5756388,0
1736781516.5858135,0
1736781516.5959742,0
1736781516.6061344,0
1736781516.6162953,0
1736781516.626464,0
1736781516.6366403,0
1736781516.6468034,0
1736781516.6569655,0
1736781516.667205,0
1736781516.6773674,0
1736781516.6875284,0
1736781516.6976905,0
1736781516.7078514,0
1736781516.7180128,0
1736781516.7281804,0
1736781516.738343,0
1736781516.7485042,0
1736781516.7587042,0
1736781516.7688665,0
1736781516.7790265,0
1736781516.789188,0
1736781516.7993476,0
1736781516.8095345,0
1736781516.8197112,0
1736781516.8298728,0
1736781516.8400338,0
1736781516.8502545,0
1736781516.860416,0
1736781516.870603,0
1736781516.8807647,0
1736781516.8909364,0
1736781516.9012227,0
1736781516.911387,0
1736781516.9215493,0
1736781516.9317112,0
1736781516.941873,0
1736781516.9520411,0
1736781516.9622374,0
1736781516.972399,0
1736781516.9825594,0
1736781516.99274,0
1736781517.0029004,0
1736781517.0130615,0
1736781517.0232413,0
1736781517.0334013,0
1736781517.0436397,0
1736781517.0538,0
1736781517.0639606,0
1736781517.0741205,0
1736781517.0843148,0
1736781517.094478,0
1736781517.1046379,0
1736781517.1147976,0
1736781517.124957,0
1736781517.1351945,0
1736781517.1453552,0
1736781517.155516,0
1736781517.1656754,0
1736781517.1758354,0
1736781517.1859944,0
1736781517.1961536,0
1736781517.2063131,0
1736781517.2164724,0
1736781517.2267277,0
1736781517.2369022,0
1736781517.247062,0
1736781517.2572212,0
1736781517.2673798,0
1736781517.2776327,0
1736781517.2877936,0
1736781517.2979543,0
1736781517.3081138,0
1736781517.3182735,0
1736781517.328434,0
1736781517.3385937,0
1736781517.3487544,0
1736781517.358916,0
1736781517.369185,0
1736781517.379358,0
1736781517.3895185,0
1736781517.3996797,0
1736781517.4098454,0
1736781517.4202359,0
1736781517.4304168,0
1736781517.4405785,0
1736781517.4507403,0
1736781517.460925,0
1736781517.4712346,0
1736781517.481442,0
1736781517.4916246,0
1736781517.501786,0
1736781517.511946,0
1736781517.5221355,0
